Date Day,Power (kW) [Y],Temperature (C) [X],Hour,Week Day
2017-06-23,900.0,17.2,5,4
2017-06-23,1204.0,17.6,6,4
2017-06-23,2136.0,18.6,7,4
2017-06-23,2317.0,20.0,8,4
2017-06-23,2644.0,21.1,9,4
2017-06-23,2759.0,21.9,10,4
2017-06-23,2738.0,23.0,11,4
2017-06-23,2816.0,23.8,12,4
2017-06-23,2907.0,24.3,13,4
2017-06-23,2909.0,24.3,14,4
2017-06-23,2843.0,24.0,15,4
2017-06-23,2618.0,23.5,16,4
2017-06-23,2230.0,22.6,17,4
2017-06-23,1498.0,21.6,18,4
2017-06-23,1182.0,20.4,19,4
2017-06-23,1064.0,19.2,20,4
2017-06-23,995.0,18.6,21,4
2017-06-23,968.0,18.1,22,4
2017-06-23,910.0,17.7,23,4
2017-06-24,866.0,16.2,0,5
2017-06-24,863.0,16.0,1,5
2017-06-24,863.0,15.8,2,5
2017-06-24,850.0,15.7,3,5
2017-06-24,845.0,15.7,4,5
2017-06-24,830.0,15.7,5,5
2017-06-24,886.0,16.1,6,5
2017-06-24,1010.0,16.9,7,5
2017-06-24,1398.0,17.9,8,5
2017-06-24,1212.0,19.2,9,5
2017-06-24,1244.0,20.2,10,5
2017-06-24,1214.0,21.2,11,5
2017-06-24,1226.0,22.0,12,5
2017-06-24,1213.0,22.5,13,5
2017-06-24,1133.0,22.5,14,5
2017-06-24,1089.0,22.1,15,5
2017-06-24,1033.0,21.9,16,5
2017-06-24,973.0,21.3,17,5
2017-06-24,944.0,20.3,18,5
2017-06-24,919.0,19.2,19,5
2017-06-24,886.0,17.9,20,5
2017-06-24,886.0,17.4,21,5
2017-06-24,887.0,17.3,22,5
2017-06-24,871.0,17.4,23,5
2017-06-25,858.0,16.2,0,6
2017-06-25,848.0,16.0,1,6
2017-06-25,848.0,15.8,2,6
2017-06-25,815.0,15.7,3,6
2017-06-25,820.0,15.7,4,6
2017-06-25,807.0,15.7,5,6
2017-06-25,804.0,16.1,6,6
2017-06-25,808.0,16.9,7,6
2017-06-25,819.0,17.9,8,6
2017-06-25,832.0,19.2,9,6
2017-06-25,839.0,20.2,10,6
2017-06-25,869.0,21.2,11,6
2017-06-25,888.0,22.0,12,6
2017-06-25,880.0,22.5,13,6
2017-06-25,914.0,22.5,14,6
2017-06-25,923.0,22.1,15,6
2017-06-25,904.0,21.9,16,6
2017-06-25,893.0,21.3,17,6
2017-06-25,871.0,20.3,18,6
2017-06-25,860.0,19.2,19,6
2017-06-25,838.0,17.9,20,6
2017-06-25,842.0,17.4,21,6
2017-06-25,845.0,17.3,22,6
2017-06-25,853.0,17.4,23,6
2017-06-26,834.0,18.1,0,0
2017-06-26,824.0,17.9,1,0
2017-06-26,809.0,17.7,2,0
2017-06-26,826.0,17.6,3,0
2017-06-26,824.0,17.4,4,0
2017-06-26,857.0,17.2,5,0
2017-06-26,1154.0,17.6,6,0
2017-06-26,2051.0,18.6,7,0
2017-06-26,2105.0,20.0,8,0
2017-06-26,2375.0,21.1,9,0
2017-06-26,2454.0,21.9,10,0
2017-06-26,2402.0,23.0,11,0
2017-06-26,2465.0,23.8,12,0
2017-06-26,2566.0,24.3,13,0
2017-06-26,2578.0,24.3,14,0
2017-06-26,2554.0,24.0,15,0
2017-06-26,2407.0,23.5,16,0
2017-06-26,2033.0,22.6,17,0
2017-06-26,1457.0,21.6,18,0
2017-06-26,1156.0,20.4,19,0
2017-06-26,1025.0,19.2,20,0
2017-06-26,940.0,18.6,21,0
2017-06-26,907.0,18.1,22,0
2017-06-26,866.0,17.7,23,0
2017-06-27,851.0,18.1,0,1
2017-06-27,848.0,17.9,1,1
2017-06-27,842.0,17.7,2,1
2017-06-27,838.0,17.6,3,1
2017-06-27,844.0,17.4,4,1
2017-06-27,873.0,17.2,5,1
2017-06-27,1146.0,17.6,6,1
2017-06-27,1958.0,18.6,7,1
2017-06-27,2180.0,20.0,8,1
2017-06-27,2441.0,21.1,9,1
2017-06-27,2539.0,21.9,10,1
2017-06-27,2427.0,23.0,11,1
2017-06-27,2459.0,23.8,12,1
2017-06-27,2561.0,24.3,13,1
2017-06-27,2578.0,24.3,14,1
2017-06-27,2528.0,24.0,15,1
2017-06-27,2344.0,23.5,16,1
2017-06-27,2061.0,22.6,17,1
2017-06-27,1481.0,21.6,18,1
2017-06-27,1182.0,20.4,19,1
2017-06-27,1025.0,19.2,20,1
2017-06-27,969.0,18.6,21,1
2017-06-27,957.0,18.1,22,1
2017-06-27,908.0,17.7,23,1
2017-06-28,899.0,18.1,0,2
2017-06-28,899.0,17.9,1,2
2017-06-28,876.0,17.7,2,2
2017-06-28,862.0,17.6,3,2
2017-06-28,880.0,17.4,4,2
2017-06-28,932.0,17.2,5,2
2017-06-28,1211.0,17.6,6,2
2017-06-28,1997.0,18.6,7,2
2017-06-28,2112.0,20.0,8,2
2017-06-28,2376.0,21.1,9,2
2017-06-28,2449.0,21.9,10,2
2017-06-28,2404.0,23.0,11,2
2017-06-28,2353.0,23.8,12,2
2017-06-28,2444.0,24.3,13,2
2017-06-28,2498.0,24.3,14,2
2017-06-28,2360.0,24.0,15,2
2017-06-28,2175.0,23.5,16,2
2017-06-28,1852.0,22.6,17,2
2017-06-28,1306.0,21.6,18,2
2017-06-28,1085.0,20.4,19,2
2017-06-28,983.0,19.2,20,2
2017-06-28,919.0,18.6,21,2
2017-06-28,908.0,18.1,22,2
2017-06-28,849.0,17.7,23,2
2017-06-29,830.0,18.1,0,3
2017-06-29,811.0,17.7,2,3
2017-06-29,837.0,17.2,5,3
2017-06-29,1123.0,17.6,6,3
2017-06-29,1873.0,18.6,7,3
2017-06-29,2002.0,20.0,8,3
2017-06-29,2278.0,21.1,9,3
2017-06-29,2313.0,21.9,10,3
2017-06-29,2297.0,23.0,11,3
2017-06-29,2264.0,23.8,12,3
2017-06-29,2363.0,24.3,13,3
2017-06-29,2449.0,24.3,14,3
2017-06-29,2336.0,24.0,15,3
2017-06-29,2126.0,23.5,16,3
2017-06-29,1884.0,22.6,17,3
2017-06-29,1394.0,21.6,18,3
2017-06-29,1150.0,20.4,19,3
2017-06-29,1018.0,19.2,20,3
2017-06-29,957.0,18.6,21,3
2017-06-29,930.0,18.1,22,3
2017-06-29,893.0,17.7,23,3
2017-06-30,869.0,18.1,0,4
2017-06-30,857.0,17.9,1,4
2017-06-30,850.0,17.7,2,4
2017-06-30,847.0,17.6,3,4
2017-06-30,835.0,17.4,4,4
2017-06-30,875.0,17.2,5,4
2017-06-30,1121.0,17.6,6,4
2017-06-30,1796.0,18.6,7,4
2017-06-30,1899.0,20.0,8,4
2017-06-30,2127.0,21.1,9,4
2017-06-30,2216.0,21.9,10,4
2017-06-30,2197.0,23.0,11,4
2017-06-30,2152.0,23.8,12,4
2017-06-30,2259.0,24.3,13,4
2017-06-30,2305.0,24.3,14,4
2017-06-30,2231.0,24.0,15,4
2017-06-30,2023.0,23.5,16,4
2017-06-30,1771.0,22.6,17,4
2017-06-30,1304.0,21.6,18,4
2017-06-30,1094.0,20.4,19,4
2017-06-30,953.0,19.2,20,4
2017-06-30,888.0,18.6,21,4
2017-06-30,873.0,18.1,22,4
2017-06-30,833.0,17.7,23,4
2017-07-01,805.0,20.4,0,5
2017-07-01,806.0,20.4,1,5
2017-07-01,1166.0,20.7,7,5
2017-07-01,1091.0,21.7,8,5
2017-07-01,1115.0,23.4,9,5
2017-07-01,1123.0,25.1,10,5
2017-07-01,1141.0,26.5,11,5
2017-07-01,1159.0,27.4,12,5
2017-07-01,1179.0,27.8,13,5
2017-07-01,1097.0,28.1,14,5
2017-07-01,1052.0,27.7,15,5
2017-07-01,980.0,27.8,16,5
2017-07-01,919.0,26.8,17,5
2017-07-01,890.0,25.7,18,5
2017-07-01,843.0,24.3,19,5
2017-07-01,836.0,22.8,20,5
2017-07-01,812.0,22.2,21,5
2017-07-01,812.0,21.6,22,5
2017-07-01,809.0,21.4,23,5
2017-07-02,805.0,23.4,9,6
2017-07-02,847.0,25.1,10,6
2017-07-02,860.0,26.5,11,6
2017-07-02,877.0,27.4,12,6
2017-07-02,913.0,27.8,13,6
2017-07-02,940.0,28.1,14,6
2017-07-02,955.0,27.7,15,6
2017-07-02,952.0,27.8,16,6
2017-07-02,946.0,26.8,17,6
2017-07-02,910.0,25.7,18,6
2017-07-02,870.0,24.3,19,6
2017-07-02,845.0,22.8,20,6
2017-07-02,855.0,22.2,21,6
2017-07-02,860.0,21.6,22,6
2017-07-02,847.0,21.4,23,6
2017-07-03,847.0,19.8,0,0
2017-07-03,826.0,19.5,1,0
2017-07-03,809.0,18.9,3,0
2017-07-03,827.0,18.6,4,0
2017-07-03,845.0,18.2,5,0
2017-07-03,1110.0,18.8,6,0
2017-07-03,2029.0,19.7,7,0
2017-07-03,2242.0,20.7,8,0
2017-07-03,2509.0,21.8,9,0
2017-07-03,2734.0,23.3,10,0
2017-07-03,2740.0,24.5,11,0
2017-07-03,2729.0,25.2,12,0
2017-07-03,2898.0,25.8,13,0
2017-07-03,2951.0,25.8,14,0
2017-07-03,2839.0,25.8,15,0
2017-07-03,2656.0,25.4,16,0
2017-07-03,2277.0,24.6,17,0
2017-07-03,1685.0,23.8,18,0
2017-07-03,1351.0,22.3,19,0
2017-07-03,1159.0,21.1,20,0
2017-07-03,1036.0,20.5,21,0
2017-07-03,973.0,20.2,22,0
2017-07-03,917.0,19.7,23,0
2017-07-04,907.0,19.8,0,1
2017-07-04,895.0,19.5,1,1
2017-07-04,888.0,19.2,2,1
2017-07-04,896.0,18.9,3,1
2017-07-04,889.0,18.6,4,1
2017-07-04,924.0,18.2,5,1
2017-07-04,1219.0,18.8,6,1
2017-07-04,2146.0,19.7,7,1
2017-07-04,2424.0,20.7,8,1
2017-07-04,2676.0,21.8,9,1
2017-07-04,2777.0,23.3,10,1
2017-07-04,2806.0,24.5,11,1
2017-07-04,2809.0,25.2,12,1
2017-07-04,2899.0,25.8,13,1
2017-07-04,3005.0,25.8,14,1
2017-07-04,2898.0,25.8,15,1
2017-07-04,2657.0,25.4,16,1
2017-07-04,2294.0,24.6,17,1
2017-07-04,1523.0,23.8,18,1
2017-07-04,1214.0,22.3,19,1
2017-07-04,1055.0,21.1,20,1
2017-07-04,1000.0,20.5,21,1
2017-07-04,959.0,20.2,22,1
2017-07-04,911.0,19.7,23,1
2017-07-05,890.0,19.8,0,2
2017-07-05,875.0,19.5,1,2
2017-07-05,866.0,19.2,2,2
2017-07-05,876.0,18.9,3,2
2017-07-05,885.0,18.6,4,2
2017-07-05,920.0,18.2,5,2
2017-07-05,1180.0,18.8,6,2
2017-07-05,2014.0,19.7,7,2
2017-07-05,2271.0,20.7,8,2
2017-07-05,2470.0,21.8,9,2
2017-07-05,2564.0,23.3,10,2
2017-07-05,2541.0,24.5,11,2
2017-07-05,2489.0,25.2,12,2
2017-07-05,2548.0,25.8,13,2
2017-07-05,2664.0,25.8,14,2
2017-07-05,2633.0,25.8,15,2
2017-07-05,2412.0,25.4,16,2
2017-07-05,2092.0,24.6,17,2
2017-07-05,1555.0,23.8,18,2
2017-07-05,1234.0,22.3,19,2
2017-07-05,1103.0,21.1,20,2
2017-07-05,989.0,20.5,21,2
2017-07-05,928.0,20.2,22,2
2017-07-05,872.0,19.7,23,2
2017-07-06,865.0,19.8,0,3
2017-07-06,831.0,19.5,1,3
2017-07-06,821.0,19.2,2,3
2017-07-06,835.0,18.9,3,3
2017-07-06,835.0,18.6,4,3
2017-07-06,889.0,18.2,5,3
2017-07-06,1180.0,18.8,6,3
2017-07-06,1966.0,19.7,7,3
2017-07-06,2127.0,20.7,8,3
2017-07-06,2396.0,21.8,9,3
2017-07-06,2438.0,23.3,10,3
2017-07-06,2444.0,24.5,11,3
2017-07-06,2403.0,25.2,12,3
2017-07-06,2503.0,25.8,13,3
2017-07-06,2591.0,25.8,14,3
2017-07-06,2513.0,25.8,15,3
2017-07-06,2284.0,25.4,16,3
2017-07-06,1996.0,24.6,17,3
2017-07-06,1436.0,23.8,18,3
2017-07-06,1131.0,22.3,19,3
2017-07-06,974.0,21.1,20,3
2017-07-06,941.0,20.5,21,3
2017-07-06,916.0,20.2,22,3
2017-07-06,869.0,19.7,23,3
2017-07-07,860.0,19.8,0,4
2017-07-07,860.0,19.5,1,4
2017-07-07,838.0,19.2,2,4
2017-07-07,841.0,18.9,3,4
2017-07-07,835.0,18.6,4,4
2017-07-07,889.0,18.2,5,4
2017-07-07,1130.0,18.8,6,4
2017-07-07,1960.0,19.7,7,4
2017-07-07,2130.0,20.7,8,4
2017-07-07,2377.0,21.8,9,4
2017-07-07,2445.0,23.3,10,4
2017-07-07,2417.0,24.5,11,4
2017-07-07,2414.0,25.2,12,4
2017-07-07,2485.0,25.8,13,4
2017-07-07,2570.0,25.8,14,4
2017-07-07,2494.0,25.8,15,4
2017-07-07,2261.0,25.4,16,4
2017-07-07,1964.0,24.6,17,4
2017-07-07,1477.0,23.8,18,4
2017-07-07,1254.0,22.3,19,4
2017-07-07,1088.0,21.1,20,4
2017-07-07,944.0,20.5,21,4
2017-07-07,959.0,20.2,22,4
2017-07-07,896.0,19.7,23,4
2017-07-08,884.0,20.4,0,5
2017-07-08,867.0,20.4,1,5
2017-07-08,835.0,20.3,2,5
2017-07-08,823.0,20.0,3,5
2017-07-08,821.0,19.8,4,5
2017-07-08,871.0,20.0,6,5
2017-07-08,1284.0,20.7,7,5
2017-07-08,1165.0,21.7,8,5
2017-07-08,1160.0,23.4,9,5
2017-07-08,1192.0,25.1,10,5
2017-07-08,1189.0,26.5,11,5
2017-07-08,1192.0,27.4,12,5
2017-07-08,1205.0,27.8,13,5
2017-07-08,1168.0,28.1,14,5
2017-07-08,1135.0,27.7,15,5
2017-07-08,1055.0,27.8,16,5
2017-07-08,977.0,26.8,17,5
2017-07-08,868.0,25.7,18,5
2017-07-08,865.0,24.3,19,5
2017-07-08,848.0,22.8,20,5
2017-07-08,830.0,22.2,21,5
2017-07-08,834.0,21.6,22,5
2017-07-08,825.0,21.4,23,5
2017-07-09,822.0,20.4,0,6
2017-07-09,817.0,27.8,13,6
2017-07-09,825.0,28.1,14,6
2017-07-09,824.0,27.7,15,6
2017-07-09,835.0,27.8,16,6
2017-07-09,818.0,26.8,17,6
2017-07-09,815.0,25.7,18,6
2017-07-09,821.0,24.3,19,6
2017-07-09,805.0,22.8,20,6
2017-07-09,806.0,21.6,22,6
2017-07-10,834.0,18.2,5,0
2017-07-10,1073.0,18.8,6,0
2017-07-10,1945.0,19.7,7,0
2017-07-10,2013.0,20.7,8,0
2017-07-10,2234.0,21.8,9,0
2017-07-10,2348.0,23.3,10,0
2017-07-10,2358.0,24.5,11,0
2017-07-10,2337.0,25.2,12,0
2017-07-10,2440.0,25.8,13,0
2017-07-10,2493.0,25.8,14,0
2017-07-10,2463.0,25.8,15,0
2017-07-10,2239.0,25.4,16,0
2017-07-10,1903.0,24.6,17,0
2017-07-10,1366.0,23.8,18,0
2017-07-10,1108.0,22.3,19,0
2017-07-10,998.0,21.1,20,0
2017-07-10,940.0,20.5,21,0
2017-07-10,912.0,20.2,22,0
2017-07-10,878.0,19.7,23,0
2017-07-11,841.0,19.8,0,1
2017-07-11,818.0,19.5,1,1
2017-07-11,814.0,19.2,2,1
2017-07-11,823.0,18.6,4,1
2017-07-11,862.0,18.2,5,1
2017-07-11,1110.0,18.8,6,1
2017-07-11,1847.0,19.7,7,1
2017-07-11,1960.0,20.7,8,1
2017-07-11,2221.0,21.8,9,1
2017-07-11,2350.0,23.3,10,1
2017-07-11,2348.0,24.5,11,1
2017-07-11,2376.0,25.2,12,1
2017-07-11,2512.0,25.8,13,1
2017-07-11,2578.0,25.8,14,1
2017-07-11,2564.0,25.8,15,1
2017-07-11,2356.0,25.4,16,1
2017-07-11,2002.0,24.6,17,1
2017-07-11,1394.0,23.8,18,1
2017-07-11,1121.0,22.3,19,1
2017-07-11,982.0,21.1,20,1
2017-07-11,920.0,20.5,21,1
2017-07-11,895.0,20.2,22,1
2017-07-11,869.0,19.7,23,1
2017-07-12,859.0,19.8,0,2
2017-07-12,851.0,19.5,1,2
2017-07-12,868.0,19.2,2,2
2017-07-12,854.0,18.9,3,2
2017-07-12,842.0,18.6,4,2
2017-07-12,878.0,18.2,5,2
2017-07-12,1160.0,18.8,6,2
2017-07-12,2003.0,19.7,7,2
2017-07-12,2221.0,20.7,8,2
2017-07-12,2579.0,21.8,9,2
2017-07-12,2698.0,23.3,10,2
2017-07-12,2723.0,24.5,11,2
2017-07-12,2761.0,25.2,12,2
2017-07-12,2897.0,25.8,13,2
2017-07-12,2944.0,25.8,14,2
2017-07-12,2862.0,25.8,15,2
2017-07-12,2624.0,25.4,16,2
2017-07-12,2225.0,24.6,17,2
2017-07-12,1481.0,23.8,18,2
2017-07-12,1168.0,22.3,19,2
2017-07-12,1027.0,21.1,20,2
2017-07-12,987.0,20.5,21,2
2017-07-12,951.0,20.2,22,2
2017-07-12,906.0,19.7,23,2
2017-07-13,904.0,19.8,0,3
2017-07-13,880.0,19.5,1,3
2017-07-13,859.0,19.2,2,3
2017-07-13,855.0,18.9,3,3
2017-07-13,874.0,18.6,4,3
2017-07-13,901.0,18.2,5,3
2017-07-13,1158.0,18.8,6,3
2017-07-13,2076.0,19.7,7,3
2017-07-13,2149.0,20.7,8,3
2017-07-13,2669.0,21.8,9,3
2017-07-13,2810.0,23.3,10,3
2017-07-13,2859.0,24.5,11,3
2017-07-13,2912.0,25.2,12,3
2017-07-13,2953.0,25.8,13,3
2017-07-13,2971.0,25.8,14,3
2017-07-13,2884.0,25.8,15,3
2017-07-13,2609.0,25.4,16,3
2017-07-13,2263.0,24.6,17,3
2017-07-13,1499.0,23.8,18,3
2017-07-13,1193.0,22.3,19,3
2017-07-13,1051.0,21.1,20,3
2017-07-13,985.0,20.5,21,3
2017-07-13,964.0,20.2,22,3
2017-07-13,926.0,19.7,23,3
2017-07-14,901.0,19.8,0,4
2017-07-14,872.0,19.5,1,4
2017-07-14,859.0,19.2,2,4
2017-07-14,859.0,18.9,3,4
2017-07-14,896.0,18.6,4,4
2017-07-14,906.0,18.2,5,4
2017-07-14,1186.0,18.8,6,4
2017-07-14,2072.0,19.7,7,4
2017-07-14,2285.0,20.7,8,4
2017-07-14,2557.0,21.8,9,4
2017-07-14,2702.0,23.3,10,4
2017-07-14,2704.0,24.5,11,4
2017-07-14,2782.0,25.2,12,4
2017-07-14,2882.0,25.8,13,4
2017-07-14,2884.0,25.8,14,4
2017-07-14,2782.0,25.8,15,4
2017-07-14,2530.0,25.4,16,4
2017-07-14,2176.0,24.6,17,4
2017-07-14,1439.0,23.8,18,4
2017-07-14,1124.0,22.3,19,4
2017-07-14,996.0,21.1,20,4
2017-07-14,924.0,20.5,21,4
2017-07-14,899.0,20.2,22,4
2017-07-14,877.0,19.7,23,4
2017-07-15,861.0,20.4,0,5
2017-07-15,850.0,20.4,1,5
2017-07-15,845.0,20.3,2,5
2017-07-15,846.0,20.0,3,5
2017-07-15,832.0,19.8,4,5
2017-07-15,820.0,19.5,5,5
2017-07-15,851.0,20.0,6,5
2017-07-15,1204.0,20.7,7,5
2017-07-15,1117.0,21.7,8,5
2017-07-15,1168.0,23.4,9,5
2017-07-15,1219.0,25.1,10,5
2017-07-15,1231.0,26.5,11,5
2017-07-15,1264.0,27.4,12,5
2017-07-15,1313.0,27.8,13,5
2017-07-15,1261.0,28.1,14,5
2017-07-15,1202.0,27.7,15,5
2017-07-15,1116.0,27.8,16,5
2017-07-15,1045.0,26.8,17,5
2017-07-15,998.0,25.7,18,5
2017-07-15,966.0,24.3,19,5
2017-07-15,938.0,22.8,20,5
2017-07-15,913.0,22.2,21,5
2017-07-15,902.0,21.6,22,5
2017-07-15,854.0,21.4,23,5
2017-07-16,856.0,20.4,0,6
2017-07-16,836.0,20.4,1,6
2017-07-16,827.0,20.3,2,6
2017-07-16,829.0,20.0,3,6
2017-07-16,817.0,19.8,4,6
2017-07-16,817.0,20.7,7,6
2017-07-16,821.0,21.7,8,6
2017-07-16,860.0,23.4,9,6
2017-07-16,955.0,25.1,10,6
2017-07-16,986.0,26.5,11,6
2017-07-16,941.0,27.4,12,6
2017-07-16,958.0,27.8,13,6
2017-07-16,980.0,28.1,14,6
2017-07-16,960.0,27.7,15,6
2017-07-16,955.0,27.8,16,6
2017-07-16,950.0,26.8,17,6
2017-07-16,952.0,25.7,18,6
2017-07-16,879.0,24.3,19,6
2017-07-16,889.0,22.8,20,6
2017-07-16,866.0,22.2,21,6
2017-07-16,856.0,21.6,22,6
2017-07-16,845.0,21.4,23,6
2017-07-17,840.0,19.8,0,0
2017-07-17,839.0,19.5,1,0
2017-07-17,827.0,19.2,2,0
2017-07-17,805.0,18.9,3,0
2017-07-17,832.0,18.6,4,0
2017-07-17,879.0,18.2,5,0
2017-07-17,1139.0,18.8,6,0
2017-07-17,2011.0,19.7,7,0
2017-07-17,2285.0,20.7,8,0
2017-07-17,2491.0,21.8,9,0
2017-07-17,2596.0,23.3,10,0
2017-07-17,2600.0,24.5,11,0
2017-07-17,2575.0,25.2,12,0
2017-07-17,2708.0,25.8,13,0
2017-07-17,2745.0,25.8,14,0
2017-07-17,2663.0,25.8,15,0
2017-07-17,2483.0,25.4,16,0
2017-07-17,2084.0,24.6,17,0
2017-07-17,1433.0,23.8,18,0
2017-07-17,1127.0,22.3,19,0
2017-07-17,1013.0,21.1,20,0
2017-07-17,973.0,20.5,21,0
2017-07-17,922.0,20.2,22,0
2017-07-17,890.0,19.7,23,0
2017-07-18,880.0,19.8,0,1
2017-07-18,884.0,19.5,1,1
2017-07-18,863.0,19.2,2,1
2017-07-18,856.0,18.9,3,1
2017-07-18,850.0,18.6,4,1
2017-07-18,903.0,18.2,5,1
2017-07-18,1191.0,18.8,6,1
2017-07-18,2000.0,19.7,7,1
2017-07-18,2113.0,20.7,8,1
2017-07-18,2387.0,21.8,9,1
2017-07-18,2491.0,23.3,10,1
2017-07-18,2494.0,24.5,11,1
2017-07-18,2432.0,25.2,12,1
2017-07-18,2515.0,25.8,13,1
2017-07-18,2505.0,25.8,14,1
2017-07-18,2467.0,25.8,15,1
2017-07-18,2257.0,25.4,16,1
2017-07-18,1949.0,24.6,17,1
2017-07-18,1489.0,23.8,18,1
2017-07-18,1239.0,22.3,19,1
2017-07-18,1087.0,21.1,20,1
2017-07-18,995.0,20.5,21,1
2017-07-18,946.0,20.2,22,1
2017-07-18,930.0,19.7,23,1
2017-07-19,914.0,19.8,0,2
2017-07-19,893.0,19.5,1,2
2017-07-19,869.0,19.2,2,2
2017-07-19,873.0,18.9,3,2
2017-07-19,890.0,18.6,4,2
2017-07-19,939.0,18.2,5,2
2017-07-19,1220.0,18.8,6,2
2017-07-19,1995.0,19.7,7,2
2017-07-19,2119.0,20.7,8,2
2017-07-19,2406.0,21.8,9,2
2017-07-19,2495.0,23.3,10,2
2017-07-19,2417.0,24.5,11,2
2017-07-19,2351.0,25.2,12,2
2017-07-19,2510.0,25.8,13,2
2017-07-19,2545.0,25.8,14,2
2017-07-19,2523.0,25.8,15,2
2017-07-19,2377.0,25.4,16,2
2017-07-19,1997.0,24.6,17,2
2017-07-19,1459.0,23.8,18,2
2017-07-19,1197.0,22.3,19,2
2017-07-19,1093.0,21.1,20,2
2017-07-19,1009.0,20.5,21,2
2017-07-19,958.0,20.2,22,2
2017-07-19,892.0,19.7,23,2
2017-07-20,874.0,19.8,0,3
2017-07-20,861.0,19.5,1,3
2017-07-20,846.0,19.2,2,3
2017-07-20,824.0,18.9,3,3
2017-07-20,847.0,18.6,4,3
2017-07-20,889.0,18.2,5,3
2017-07-20,1148.0,18.8,6,3
2017-07-20,1912.0,19.7,7,3
2017-07-20,2057.0,20.7,8,3
2017-07-20,2277.0,21.8,9,3
2017-07-20,2381.0,23.3,10,3
2017-07-20,2323.0,24.5,11,3
2017-07-20,2273.0,25.2,12,3
2017-07-20,2377.0,25.8,13,3
2017-07-20,2378.0,25.8,14,3
2017-07-20,2312.0,25.8,15,3
2017-07-20,2152.0,25.4,16,3
2017-07-20,1786.0,24.6,17,3
2017-07-20,1370.0,23.8,18,3
2017-07-20,1104.0,22.3,19,3
2017-07-20,998.0,21.1,20,3
2017-07-20,944.0,20.5,21,3
2017-07-20,891.0,20.2,22,3
2017-07-20,873.0,19.7,23,3
2017-07-21,838.0,19.8,0,4
2017-07-21,807.0,19.5,1,4
2017-07-21,805.0,18.6,4,4
2017-07-21,860.0,18.2,5,4
2017-07-21,1081.0,18.8,6,4
2017-07-21,1771.0,19.7,7,4
2017-07-21,1958.0,20.7,8,4
2017-07-21,2101.0,21.8,9,4
2017-07-21,2287.0,23.3,10,4
2017-07-21,2186.0,24.5,11,4
2017-07-21,2150.0,25.2,12,4
2017-07-21,2243.0,25.8,13,4
2017-07-21,2306.0,25.8,14,4
2017-07-21,2273.0,25.8,15,4
2017-07-21,2117.0,25.4,16,4
2017-07-21,1725.0,24.6,17,4
2017-07-21,1261.0,23.8,18,4
2017-07-21,1036.0,22.3,19,4
2017-07-21,963.0,21.1,20,4
2017-07-21,899.0,20.5,21,4
2017-07-21,871.0,20.2,22,4
2017-07-21,856.0,19.7,23,4
2017-07-22,849.0,20.4,0,5
2017-07-22,845.0,20.4,1,5
2017-07-22,847.0,20.3,2,5
2017-07-22,836.0,20.0,3,5
2017-07-22,834.0,19.8,4,5
2017-07-22,829.0,19.5,5,5
2017-07-22,844.0,20.0,6,5
2017-07-22,912.0,20.7,7,5
2017-07-22,966.0,21.7,8,5
2017-07-22,983.0,23.4,9,5
2017-07-22,1013.0,25.1,10,5
2017-07-22,1015.0,26.5,11,5
2017-07-22,987.0,27.4,12,5
2017-07-22,988.0,27.8,13,5
2017-07-22,997.0,28.1,14,5
2017-07-22,959.0,27.7,15,5
2017-07-22,949.0,27.8,16,5
2017-07-22,922.0,26.8,17,5
2017-07-22,873.0,25.7,18,5
2017-07-22,857.0,24.3,19,5
2017-07-22,836.0,22.8,20,5
2017-07-22,829.0,22.2,21,5
2017-07-22,823.0,21.6,22,5
2017-07-22,816.0,21.4,23,5
2017-07-23,806.0,26.5,11,6
2017-07-23,816.0,27.4,12,6
2017-07-23,844.0,27.8,13,6
2017-07-23,847.0,28.1,14,6
2017-07-23,853.0,27.7,15,6
2017-07-23,874.0,27.8,16,6
2017-07-23,854.0,26.8,17,6
2017-07-23,856.0,25.7,18,6
2017-07-23,843.0,24.3,19,6
2017-07-23,809.0,22.8,20,6
2017-07-24,811.0,19.8,0,0
2017-07-24,813.0,18.6,4,0
2017-07-24,846.0,18.2,5,0
2017-07-24,1088.0,18.8,6,0
2017-07-24,1850.0,19.7,7,0
2017-07-24,2058.0,20.7,8,0
2017-07-24,2255.0,21.8,9,0
2017-07-24,2334.0,23.3,10,0
2017-07-24,2374.0,24.5,11,0
2017-07-24,2366.0,25.2,12,0
2017-07-24,2460.0,25.8,13,0
2017-07-24,2530.0,25.8,14,0
2017-07-24,2439.0,25.8,15,0
2017-07-24,2248.0,25.4,16,0
2017-07-24,1908.0,24.6,17,0
2017-07-24,1340.0,23.8,18,0
2017-07-24,1097.0,22.3,19,0
2017-07-24,974.0,21.1,20,0
2017-07-24,933.0,20.5,21,0
2017-07-24,904.0,20.2,22,0
2017-07-24,874.0,19.7,23,0
2017-07-25,850.0,19.8,0,1
2017-07-25,857.0,19.5,1,1
2017-07-25,829.0,19.2,2,1
2017-07-25,812.0,18.9,3,1
2017-07-25,853.0,18.6,4,1
2017-07-25,882.0,18.2,5,1
2017-07-25,1127.0,18.8,6,1
2017-07-25,1869.0,19.7,7,1
2017-07-25,2002.0,20.7,8,1
2017-07-25,2291.0,21.8,9,1
2017-07-25,2437.0,23.3,10,1
2017-07-25,2410.0,24.5,11,1
