Date,Year,Month,Day,Day week,Hour,Holiday,Week Day,Impulse,Power (kW) [Y],Temperatura (k) [X],,,,,,,,,
31/08/2016,2016,8,31,4,20,0,4,1532,919,22.0,,,,,,,,,
31/08/2016,2016,8,31,4,21,0,4,1417,850,21.4,,,,,,,,,
31/08/2016,2016,8,31,4,22,0,4,1330,798,21.0,,,,,,,,,
31/08/2016,2016,8,31,4,23,0,4,1322,793,21.0,,,,,,,,,
01/09/2016,2016,9,1,5,0,0,5,1314,788,19.2,,,,,,,,,
01/09/2016,2016,9,1,5,1,0,5,1324,794,18.8,,,,,,,,,
01/09/2016,2016,9,1,5,2,0,5,1308,785,18.4,,,,,,,,,
01/09/2016,2016,9,1,5,3,0,5,1290,774,18.1,,,,,,,,,
01/09/2016,2016,9,1,5,4,0,5,1320,792,17.7,,,,,,,,,
01/09/2016,2016,9,1,5,5,0,5,1384,830,17.6,,,,,,,,,
01/09/2016,2016,9,1,5,6,0,5,1763,1058,17.6,,,,,,,,,
01/09/2016,2016,9,1,5,7,0,5,2853,1712,18.3,,,,,,,,,
01/09/2016,2016,9,1,5,8,0,5,2881,1729,19.4,,,,,,,,,
01/09/2016,2016,9,1,5,9,0,5,3438,2063,20.5,,,,,,,,,
01/09/2016,2016,9,1,5,10,0,5,3530,2118,21.6,,,,,,,,,
01/09/2016,2016,9,1,5,11,0,5,1858,1115,22.7,,,,,,,,,
01/09/2016,2016,9,1,5,12,0,5,3549,2129,23.7,,,,,,,,,
01/09/2016,2016,9,1,5,13,0,5,3814,2288,24.1,,,,,,,,,
01/09/2016,2016,9,1,5,14,0,5,3892,2335,24.5,,,,,,,,,
01/09/2016,2016,9,1,5,15,0,5,3607,2164,24.3,,,,,,,,,
01/09/2016,2016,9,1,5,16,0,5,3182,1909,23.7,,,,,,,,,
01/09/2016,2016,9,1,5,17,0,5,2728,1637,22.6,,,,,,,,,
01/09/2016,2016,9,1,5,18,0,5,2008,1205,21.2,,,,,,,,,
01/09/2016,2016,9,1,5,19,0,5,1616,970,20.2,,,,,,,,,
01/09/2016,2016,9,1,5,20,0,5,1467,880,19.7,,,,,,,,,
01/09/2016,2016,9,1,5,21,0,5,1408,845,19.3,,,,,,,,,
01/09/2016,2016,9,1,5,22,0,5,1383,830,19.4,,,,,,,,,
01/09/2016,2016,9,1,5,23,0,5,1331,799,19.2,,,,,,,,,
02/09/2016,2016,9,2,6,0,0,6,1331,799,19.2,,,,,,,,,
02/09/2016,2016,9,2,6,1,0,6,1315,789,18.8,,,,,,,,,
02/09/2016,2016,9,2,6,2,0,6,1302,781,18.4,,,,,,,,,
02/09/2016,2016,9,2,6,3,0,6,1271,763,18.1,,,,,,,,,
02/09/2016,2016,9,2,6,4,0,6,1306,784,17.7,,,,,,,,,
02/09/2016,2016,9,2,6,5,0,6,1378,827,17.6,,,,,,,,,
02/09/2016,2016,9,2,6,6,0,6,1774,1064,17.6,,,,,,,,,
02/09/2016,2016,9,2,6,7,0,6,2386,1432,18.3,,,,,,,,,
02/09/2016,2016,9,2,6,8,0,6,3069,1841,19.4,,,,,,,,,
02/09/2016,2016,9,2,6,9,0,6,3741,2245,20.5,,,,,,,,,
02/09/2016,2016,9,2,6,10,0,6,3733,2240,21.6,,,,,,,,,
02/09/2016,2016,9,2,6,11,0,6,3649,2189,22.7,,,,,,,,,
02/09/2016,2016,9,2,6,12,0,6,3604,2162,23.7,,,,,,,,,
02/09/2016,2016,9,2,6,13,0,6,3874,2324,24.1,,,,,,,,,
02/09/2016,2016,9,2,6,14,0,6,4007,2404,24.5,,,,,,,,,
02/09/2016,2016,9,2,6,15,0,6,3806,2284,24.3,,,,,,,,,
02/09/2016,2016,9,2,6,16,0,6,3535,2121,23.7,,,,,,,,,
02/09/2016,2016,9,2,6,17,0,6,2940,1764,22.6,,,,,,,,,
02/09/2016,2016,9,2,6,18,0,6,2011,1207,21.2,,,,,,,,,
02/09/2016,2016,9,2,6,19,0,6,1663,998,20.2,,,,,,,,,
02/09/2016,2016,9,2,6,20,0,6,1523,914,19.7,,,,,,,,,
02/09/2016,2016,9,2,6,21,0,6,1390,834,19.3,,,,,,,,,
02/09/2016,2016,9,2,6,22,0,6,1373,824,23.8,,,,,,,,,
02/09/2016,2016,9,2,6,23,0,6,1325,795,23.7,,,,,,,,,
03/09/2016,2016,9,3,7,0,0,7,1320,792,23.2,,,,,,,,,
03/09/2016,2016,9,3,7,1,0,7,1271,763,22.6,,,,,,,,,
03/09/2016,2016,9,3,7,2,0,7,1271,763,22.4,,,,,,,,,
03/09/2016,2016,9,3,7,3,0,7,1257,754,22.9,,,,,,,,,
03/09/2016,2016,9,3,7,4,0,7,1257,754,23.3,,,,,,,,,
03/09/2016,2016,9,3,7,5,0,7,1267,760,21.7,,,,,,,,,
03/09/2016,2016,9,3,7,6,0,7,1330,798,20.7,,,,,,,,,
03/09/2016,2016,9,3,7,7,0,7,1405,843,20.9,,,,,,,,,
03/09/2016,2016,9,3,7,8,0,7,1872,1123,21.2,,,,,,,,,
03/09/2016,2016,9,3,7,9,0,7,1861,1117,24.2,,,,,,,,,
03/09/2016,2016,9,3,7,10,0,7,1715,1029,26.3,,,,,,,,,
03/09/2016,2016,9,3,7,11,0,7,1807,1084,27.7,,,,,,,,,
03/09/2016,2016,9,3,7,12,0,7,1829,1097,27.8,,,,,,,,,
03/09/2016,2016,9,3,7,13,0,7,1785,1071,28.3,,,,,,,,,
03/09/2016,2016,9,3,7,14,0,7,1853,1112,28.0,,,,,,,,,
03/09/2016,2016,9,3,7,15,0,7,1774,1064,28.2,,,,,,,,,
03/09/2016,2016,9,3,7,16,0,7,1723,1034,28.9,,,,,,,,,
03/09/2016,2016,9,3,7,17,0,7,1512,907,29.5,,,,,,,,,
03/09/2016,2016,9,3,7,18,0,7,1428,857,28.8,,,,,,,,,
03/09/2016,2016,9,3,7,19,0,7,1410,846,26.4,,,,,,,,,
03/09/2016,2016,9,3,7,20,0,7,1381,829,26.1,,,,,,,,,
03/09/2016,2016,9,3,7,21,0,7,1333,800,25.7,,,,,,,,,
03/09/2016,2016,9,3,7,22,0,7,1324,794,25.0,,,,,,,,,
03/09/2016,2016,9,3,7,23,0,7,1325,795,24.4,,,,,,,,,
04/09/2016,2016,9,4,1,0,0,1,1307,784,23.2,,,,,,,,,
04/09/2016,2016,9,4,1,1,0,1,1307,784,23.1,,,,,,,,,
04/09/2016,2016,9,4,1,2,0,1,1283,770,23.2,,,,,,,,,
04/09/2016,2016,9,4,1,3,0,1,1271,763,22.6,,,,,,,,,
04/09/2016,2016,9,4,1,4,0,1,1257,754,22.9,,,,,,,,,
04/09/2016,2016,9,4,1,5,0,1,1244,746,24.2,,,,,,,,,
04/09/2016,2016,9,4,1,6,0,1,1229,737,22.2,,,,,,,,,
04/09/2016,2016,9,4,1,7,0,1,1265,759,21.9,,,,,,,,,
04/09/2016,2016,9,4,1,8,0,1,1655,993,24.0,,,,,,,,,
04/09/2016,2016,9,4,1,9,0,1,1687,1012,26.5,,,,,,,,,
04/09/2016,2016,9,4,1,10,0,1,1497,898,29.1,,,,,,,,,
04/09/2016,2016,9,4,1,11,0,1,1664,998,31.5,,,,,,,,,
04/09/2016,2016,9,4,1,12,0,1,1632,979,33.7,,,,,,,,,
04/09/2016,2016,9,4,1,13,0,1,1757,1054,33.9,,,,,,,,,
04/09/2016,2016,9,4,1,14,0,1,1705,1023,33.9,,,,,,,,,
04/09/2016,2016,9,4,1,15,0,1,1803,1082,33.5,,,,,,,,,
04/09/2016,2016,9,4,1,16,0,1,1616,970,32.7,,,,,,,,,
04/09/2016,2016,9,4,1,17,0,1,1466,880,32.1,,,,,,,,,
04/09/2016,2016,9,4,1,18,0,1,1429,857,30.7,,,,,,,,,
04/09/2016,2016,9,4,1,19,0,1,1410,846,28.7,,,,,,,,,
04/09/2016,2016,9,4,1,20,0,1,1392,835,28.0,,,,,,,,,
04/09/2016,2016,9,4,1,21,0,1,1386,832,28.1,,,,,,,,,
04/09/2016,2016,9,4,1,22,0,1,1375,825,27.9,,,,,,,,,
04/09/2016,2016,9,4,1,23,0,1,1368,821,27.5,,,,,,,,,
05/09/2016,2016,9,5,2,0,0,2,1345,807,27.2,,,,,,,,,
05/09/2016,2016,9,5,2,1,0,2,1342,805,26.8,,,,,,,,,
05/09/2016,2016,9,5,2,2,0,2,1293,776,26.1,,,,,,,,,
05/09/2016,2016,9,5,2,3,0,2,1297,778,25.5,,,,,,,,,
05/09/2016,2016,9,5,2,4,0,2,1296,778,25.2,,,,,,,,,
05/09/2016,2016,9,5,2,5,0,2,1370,822,25.2,,,,,,,,,
05/09/2016,2016,9,5,2,6,0,2,1919,1151,25.2,,,,,,,,,
05/09/2016,2016,9,5,2,7,0,2,2704,1622,25.6,,,,,,,,,
05/09/2016,2016,9,5,2,8,0,2,3366,2020,26.9,,,,,,,,,
05/09/2016,2016,9,5,2,9,0,2,4490,2694,28.0,,,,,,,,,
05/09/2016,2016,9,5,2,10,0,2,4703,2822,29.9,,,,,,,,,
05/09/2016,2016,9,5,2,11,0,2,4615,2769,32.3,,,,,,,,,
05/09/2016,2016,9,5,2,12,0,2,4636,2782,33.4,,,,,,,,,
05/09/2016,2016,9,5,2,13,0,2,4876,2926,35.0,,,,,,,,,
05/09/2016,2016,9,5,2,14,0,2,4994,2996,36.1,,,,,,,,,
05/09/2016,2016,9,5,2,15,0,2,4883,2930,36.6,,,,,,,,,
05/09/2016,2016,9,5,2,16,0,2,4479,2687,35.8,,,,,,,,,
05/09/2016,2016,9,5,2,17,0,2,3836,2302,34.1,,,,,,,,,
05/09/2016,2016,9,5,2,18,0,2,2697,1618,31.3,,,,,,,,,
05/09/2016,2016,9,5,2,19,0,2,1968,1181,29.8,,,,,,,,,
05/09/2016,2016,9,5,2,20,0,2,1730,1038,28.8,,,,,,,,,
05/09/2016,2016,9,5,2,21,0,2,1634,980,28.0,,,,,,,,,
05/09/2016,2016,9,5,2,22,0,2,1561,937,27.8,,,,,,,,,
05/09/2016,2016,9,5,2,23,0,2,1523,914,27.5,,,,,,,,,
06/09/2016,2016,9,6,3,0,0,3,1502,901,26.9,,,,,,,,,
06/09/2016,2016,9,6,3,1,0,3,1483,890,26.7,,,,,,,,,
06/09/2016,2016,9,6,3,2,0,3,1465,879,25.2,,,,,,,,,
06/09/2016,2016,9,6,3,3,0,3,1462,877,25.1,,,,,,,,,
06/09/2016,2016,9,6,3,4,0,3,1465,879,24.8,,,,,,,,,
06/09/2016,2016,9,6,3,5,0,3,1452,871,25.1,,,,,,,,,
06/09/2016,2016,9,6,3,6,0,3,2298,1379,23.7,,,,,,,,,
06/09/2016,2016,9,6,3,7,0,3,3496,2098,24.3,,,,,,,,,
06/09/2016,2016,9,6,3,8,0,3,3902,2341,26.6,,,,,,,,,
06/09/2016,2016,9,6,3,9,0,3,4284,2570,27.4,,,,,,,,,
06/09/2016,2016,9,6,3,10,0,3,4596,2758,29.0,,,,,,,,,
06/09/2016,2016,9,6,3,11,0,3,4632,2779,31.4,,,,,,,,,
06/09/2016,2016,9,6,3,12,0,3,4610,2766,31.8,,,,,,,,,
06/09/2016,2016,9,6,3,13,0,3,4894,2936,32.1,,,,,,,,,
06/09/2016,2016,9,6,3,14,0,3,5107,3064,34.0,,,,,,,,,
06/09/2016,2016,9,6,3,15,0,3,4893,2936,34.2,,,,,,,,,
06/09/2016,2016,9,6,3,16,0,3,4355,2613,33.0,,,,,,,,,
06/09/2016,2016,9,6,3,17,0,3,3694,2216,32.2,,,,,,,,,
06/09/2016,2016,9,6,3,18,0,3,2479,1487,29.3,,,,,,,,,
06/09/2016,2016,9,6,3,19,0,3,1828,1097,27.6,,,,,,,,,
06/09/2016,2016,9,6,3,20,0,3,1591,955,26.1,,,,,,,,,
06/09/2016,2016,9,6,3,21,0,3,1520,912,24.9,,,,,,,,,
06/09/2016,2016,9,6,3,22,0,3,1473,884,26.1,,,,,,,,,
06/09/2016,2016,9,6,3,23,0,3,1439,863,26.0,,,,,,,,,
07/09/2016,2016,9,7,4,0,0,4,1418,851,25.2,,,,,,,,,
07/09/2016,2016,9,7,4,1,0,4,1407,844,23.1,,,,,,,,,
07/09/2016,2016,9,7,4,2,0,4,1401,841,22.3,,,,,,,,,
07/09/2016,2016,9,7,4,3,0,4,1372,823,21.6,,,,,,,,,
07/09/2016,2016,9,7,4,4,0,4,1393,836,20.7,,,,,,,,,
07/09/2016,2016,9,7,4,5,0,4,1427,856,20.0,,,,,,,,,
07/09/2016,2016,9,7,4,6,0,4,2253,1352,19.9,,,,,,,,,
07/09/2016,2016,9,7,4,7,0,4,3143,1886,20.1,,,,,,,,,
07/09/2016,2016,9,7,4,8,0,4,3598,2159,19.9,,,,,,,,,
07/09/2016,2016,9,7,4,9,0,4,4029,2417,20.5,,,,,,,,,
07/09/2016,2016,9,7,4,10,0,4,4178,2507,21.1,,,,,,,,,
07/09/2016,2016,9,7,4,11,0,4,4207,2524,23.2,,,,,,,,,
07/09/2016,2016,9,7,4,12,0,4,4125,2475,25.2,,,,,,,,,
07/09/2016,2016,9,7,4,13,0,4,4330,2598,23.1,,,,,,,,,
07/09/2016,2016,9,7,4,14,0,4,4315,2589,23.1,,,,,,,,,
07/09/2016,2016,9,7,4,15,0,4,4240,2544,22.4,,,,,,,,,
07/09/2016,2016,9,7,4,16,0,4,3712,2227,21.7,,,,,,,,,
07/09/2016,2016,9,7,4,17,0,4,3146,1888,21.4,,,,,,,,,
07/09/2016,2016,9,7,4,18,0,4,2209,1325,19.9,,,,,,,,,
07/09/2016,2016,9,7,4,19,0,4,1809,1085,19.2,,,,,,,,,
07/09/2016,2016,9,7,4,20,0,4,1658,995,19.2,,,,,,,,,
07/09/2016,2016,9,7,4,21,0,4,1336,802,19.4,,,,,,,,,
07/09/2016,2016,9,7,4,22,0,4,475,285,19.6,,,,,,,,,
07/09/2016,2016,9,7,4,23,0,4,696,418,19.6,,,,,,,,,
08/09/2016,2016,9,8,5,0,0,5,1006,604,19.5,,,,,,,,,
08/09/2016,2016,9,8,5,1,0,5,957,574,18.4,,,,,,,,,
08/09/2016,2016,9,8,5,2,0,5,655,393,18.0,,,,,,,,,
08/09/2016,2016,9,8,5,3,0,5,387,232,18.0,,,,,,,,,
08/09/2016,2016,9,8,5,4,0,5,877,526,16.9,,,,,,,,,
08/09/2016,2016,9,8,5,5,0,5,664,398,16.5,,,,,,,,,
08/09/2016,2016,9,8,5,6,0,5,199,119,16.7,,,,,,,,,
08/09/2016,2016,9,8,5,7,0,5,23,14,17.0,,,,,,,,,
08/09/2016,2016,9,8,5,8,0,5,68,41,17.9,,,,,,,,,
08/09/2016,2016,9,8,5,9,0,5,1,1,19.1,,,,,,,,,
08/09/2016,2016,9,8,5,10,0,5,45,27,19.8,,,,,,,,,
08/09/2016,2016,9,8,5,11,0,5,6,4,20.4,,,,,,,,,
08/09/2016,2016,9,8,5,13,0,5,913,548,21.6,,,,,,,,,
08/09/2016,2016,9,8,5,14,0,5,4113,2468,21.5,,,,,,,,,
08/09/2016,2016,9,8,5,15,0,5,3904,2342,21.0,,,,,,,,,
08/09/2016,2016,9,8,5,16,0,5,3485,2091,20.4,,,,,,,,,
08/09/2016,2016,9,8,5,17,0,5,3000,1800,19.7,,,,,,,,,
08/09/2016,2016,9,8,5,18,0,5,2196,1318,18.9,,,,,,,,,
08/09/2016,2016,9,8,5,19,0,5,1770,1062,17.9,,,,,,,,,
08/09/2016,2016,9,8,5,20,0,5,1587,952,17.4,,,,,,,,,
08/09/2016,2016,9,8,5,21,0,5,1509,905,17.0,,,,,,,,,
08/09/2016,2016,9,8,5,22,0,5,1454,872,17.0,,,,,,,,,
08/09/2016,2016,9,8,5,23,0,5,1400,840,16.9,,,,,,,,,
09/09/2016,2016,9,9,6,0,0,6,1415,849,16.6,,,,,,,,,
09/09/2016,2016,9,9,6,1,0,6,1370,822,16.5,,,,,,,,,
09/09/2016,2016,9,9,6,2,0,6,1372,823,16.4,,,,,,,,,
09/09/2016,2016,9,9,6,3,0,6,1349,809,16.5,,,,,,,,,
09/09/2016,2016,9,9,6,4,0,6,1363,818,16.7,,,,,,,,,
09/09/2016,2016,9,9,6,5,0,6,1416,850,16.8,,,,,,,,,
09/09/2016,2016,9,9,6,6,0,6,2173,1304,16.7,,,,,,,,,
09/09/2016,2016,9,9,6,7,0,6,2773,1664,17.3,,,,,,,,,
09/09/2016,2016,9,9,6,8,0,6,3295,1977,18.2,,,,,,,,,
09/09/2016,2016,9,9,6,9,0,6,3600,2160,19.2,,,,,,,,,
09/09/2016,2016,9,9,6,10,0,6,3744,2246,20.2,,,,,,,,,
09/09/2016,2016,9,9,6,11,0,6,3686,2212,20.8,,,,,,,,,
09/09/2016,2016,9,9,6,12,0,6,3660,2196,21.8,,,,,,,,,
09/09/2016,2016,9,9,6,13,0,6,3821,2293,23.1,,,,,,,,,
09/09/2016,2016,9,9,6,14,0,6,3949,2369,22.5,,,,,,,,,
09/09/2016,2016,9,9,6,15,0,6,3852,2311,21.8,,,,,,,,,
09/09/2016,2016,9,9,6,16,0,6,3465,2079,21.5,,,,,,,,,
09/09/2016,2016,9,9,6,17,0,6,2971,1783,21.1,,,,,,,,,
09/09/2016,2016,9,9,6,18,0,6,2129,1277,20.0,,,,,,,,,
09/09/2016,2016,9,9,6,19,0,6,1708,1025,19.1,,,,,,,,,
09/09/2016,2016,9,9,6,20,0,6,1529,917,18.9,,,,,,,,,
09/09/2016,2016,9,9,6,21,0,6,1468,881,18.6,,,,,,,,,
09/09/2016,2016,9,9,6,22,0,6,1420,852,18.7,,,,,,,,,
09/09/2016,2016,9,9,6,23,0,6,1377,826,18.8,,,,,,,,,
10/09/2016,2016,9,10,7,0,0,7,1360,816,19.1,,,,,,,,,
10/09/2016,2016,9,10,7,1,0,7,1351,811,18.9,,,,,,,,,
10/09/2016,2016,9,10,7,2,0,7,1304,782,18.3,,,,,,,,,
10/09/2016,2016,9,10,7,3,0,7,1307,784,17.7,,,,,,,,,
10/09/2016,2016,9,10,7,4,0,7,1284,770,17.3,,,,,,,,,
10/09/2016,2016,9,10,7,5,0,7,1302,781,17.1,,,,,,,,,
10/09/2016,2016,9,10,7,6,0,7,1340,804,17.0,,,,,,,,,
10/09/2016,2016,9,10,7,7,0,7,1430,858,17.6,,,,,,,,,
10/09/2016,2016,9,10,7,8,0,7,1481,889,18.5,,,,,,,,,
10/09/2016,2016,9,10,7,9,0,7,2011,1207,19.8,,,,,,,,,
10/09/2016,2016,9,10,7,10,0,7,1745,1047,21.0,,,,,,,,,
10/09/2016,2016,9,10,7,11,0,7,1678,1007,21.9,,,,,,,,,
10/09/2016,2016,9,10,7,12,0,7,1770,1062,22.9,,,,,,,,,
10/09/2016,2016,9,10,7,13,0,7,1723,1034,23.5,,,,,,,,,
10/09/2016,2016,9,10,7,14,0,7,1802,1081,23.8,,,,,,,,,
10/09/2016,2016,9,10,7,15,0,7,1767,1060,23.4,,,,,,,,,
10/09/2016,2016,9,10,7,16,0,7,1686,1012,22.4,,,,,,,,,
10/09/2016,2016,9,10,7,17,0,7,1548,929,21.9,,,,,,,,,
10/09/2016,2016,9,10,7,18,0,7,1456,874,20.8,,,,,,,,,
10/09/2016,2016,9,10,7,19,0,7,1436,862,20.1,,,,,,,,,
10/09/2016,2016,9,10,7,20,0,7,1403,842,19.7,,,,,,,,,
10/09/2016,2016,9,10,7,21,0,7,1375,825,19.4,,,,,,,,,
10/09/2016,2016,9,10,7,22,0,7,1395,837,19.2,,,,,,,,,
10/09/2016,2016,9,10,7,23,0,7,1377,826,19.3,,,,,,,,,
11/09/2016,2016,9,11,1,0,0,1,1386,832,19.3,,,,,,,,,
11/09/2016,2016,9,11,1,1,0,1,1353,812,18.9,,,,,,,,,
11/09/2016,2016,9,11,1,2,0,1,1354,812,18.6,,,,,,,,,
11/09/2016,2016,9,11,1,3,0,1,1305,783,18.4,,,,,,,,,
11/09/2016,2016,9,11,1,4,0,1,1316,790,18.2,,,,,,,,,
11/09/2016,2016,9,11,1,5,0,1,1306,784,18.2,,,,,,,,,
11/09/2016,2016,9,11,1,6,0,1,1304,782,18.4,,,,,,,,,
11/09/2016,2016,9,11,1,7,0,1,1314,788,19.2,,,,,,,,,
11/09/2016,2016,9,11,1,8,0,1,1350,810,21.0,,,,,,,,,
11/09/2016,2016,9,11,1,9,0,1,1897,1138,22.5,,,,,,,,,
11/09/2016,2016,9,11,1,10,0,1,1615,969,24.9,,,,,,,,,
11/09/2016,2016,9,11,1,11,0,1,1511,907,25.1,,,,,,,,,
11/09/2016,2016,9,11,1,12,0,1,1662,997,26.1,,,,,,,,,
11/09/2016,2016,9,11,1,13,0,1,1610,966,26.8,,,,,,,,,
11/09/2016,2016,9,11,1,14,0,1,1706,1024,26.8,,,,,,,,,
11/09/2016,2016,9,11,1,15,0,1,1696,1018,26.6,,,,,,,,,
11/09/2016,2016,9,11,1,16,0,1,1570,942,26.4,,,,,,,,,
11/09/2016,2016,9,11,1,17,0,1,1484,890,24.4,,,,,,,,,
11/09/2016,2016,9,11,1,18,0,1,1438,863,22.6,,,,,,,,,
11/09/2016,2016,9,11,1,19,0,1,1438,863,21.9,,,,,,,,,
11/09/2016,2016,9,11,1,20,0,1,1411,847,21.4,,,,,,,,,
11/09/2016,2016,9,11,1,21,0,1,1398,839,20.8,,,,,,,,,
11/09/2016,2016,9,11,1,22,0,1,1360,816,20.5,,,,,,,,,
11/09/2016,2016,9,11,1,23,0,1,1364,818,19.9,,,,,,,,,
12/09/2016,2016,9,12,2,0,0,2,1339,803,19.5,,,,,,,,,
12/09/2016,2016,9,12,2,1,0,2,1334,800,19.2,,,,,,,,,
12/09/2016,2016,9,12,2,2,0,2,1312,787,18.8,,,,,,,,,
12/09/2016,2016,9,12,2,3,0,2,1312,787,18.9,,,,,,,,,
12/09/2016,2016,9,12,2,4,0,2,1323,794,18.8,,,,,,,,,
12/09/2016,2016,9,12,2,5,0,2,1391,835,18.7,,,,,,,,,
12/09/2016,2016,9,12,2,6,0,2,2247,1348,18.9,,,,,,,,,
12/09/2016,2016,9,12,2,7,0,2,3077,1846,20.2,,,,,,,,,
12/09/2016,2016,9,12,2,8,0,2,3449,2069,21.7,,,,,,,,,
12/09/2016,2016,9,12,2,9,0,2,3931,2359,22.9,,,,,,,,,
12/09/2016,2016,9,12,2,10,0,2,4171,2503,23.3,,,,,,,,,
12/09/2016,2016,9,12,2,11,0,2,4028,2417,23.9,,,,,,,,,
12/09/2016,2016,9,12,2,12,0,2,3985,2391,23.5,,,,,,,,,
12/09/2016,2016,9,12,2,13,0,2,4201,2521,23.4,,,,,,,,,
12/09/2016,2016,9,12,2,14,0,2,4329,2597,24.3,,,,,,,,,
12/09/2016,2016,9,12,2,15,0,2,4240,2544,24.0,,,,,,,,,
12/09/2016,2016,9,12,2,16,0,2,3863,2318,23.3,,,,,,,,,
12/09/2016,2016,9,12,2,17,0,2,3235,1941,21.6,,,,,,,,,
12/09/2016,2016,9,12,2,18,0,2,2369,1421,20.8,,,,,,,,,
12/09/2016,2016,9,12,2,19,0,2,1847,1108,19.9,,,,,,,,,
12/09/2016,2016,9,12,2,20,0,2,1625,975,19.4,,,,,,,,,
12/09/2016,2016,9,12,2,21,0,2,1545,927,19.1,,,,,,,,,
12/09/2016,2016,9,12,2,22,0,2,1508,905,19.1,,,,,,,,,
12/09/2016,2016,9,12,2,23,0,2,1432,859,19.2,,,,,,,,,
13/09/2016,2016,9,13,3,0,0,3,1414,848,19.2,,,,,,,,,
13/09/2016,2016,9,13,3,1,0,3,1384,830,19.2,,,,,,,,,
13/09/2016,2016,9,13,3,2,0,3,1383,830,17.3,,,,,,,,,
13/09/2016,2016,9,13,3,3,0,3,1346,808,16.3,,,,,,,,,
13/09/2016,2016,9,13,3,4,0,3,1387,832,16.3,,,,,,,,,
13/09/2016,2016,9,13,3,5,0,3,1440,864,16.6,,,,,,,,,
13/09/2016,2016,9,13,3,6,0,3,2229,1337,16.9,,,,,,,,,
13/09/2016,2016,9,13,3,7,0,3,2977,1786,17.6,,,,,,,,,
13/09/2016,2016,9,13,3,8,0,3,3371,2023,18.2,,,,,,,,,
13/09/2016,2016,9,13,3,9,0,3,3719,2231,19.0,,,,,,,,,
13/09/2016,2016,9,13,3,10,0,3,3871,2323,19.6,,,,,,,,,
13/09/2016,2016,9,13,3,11,0,3,3741,2245,19.8,,,,,,,,,
13/09/2016,2016,9,13,3,12,0,3,3804,2282,20.1,,,,,,,,,
13/09/2016,2016,9,13,3,13,0,3,3860,2316,20.1,,,,,,,,,
13/09/2016,2016,9,13,3,14,0,3,3983,2390,19.9,,,,,,,,,
13/09/2016,2016,9,13,3,15,0,3,3803,2282,19.9,,,,,,,,,
13/09/2016,2016,9,13,3,16,0,3,3498,2099,19.8,,,,,,,,,
13/09/2016,2016,9,13,3,17,0,3,2955,1773,19.4,,,,,,,,,
13/09/2016,2016,9,13,3,18,0,3,2147,1288,18.5,,,,,,,,,
13/09/2016,2016,9,13,3,19,0,3,1732,1039,17.9,,,,,,,,,
13/09/2016,2016,9,13,3,20,0,3,1595,957,17.5,,,,,,,,,
13/09/2016,2016,9,13,3,21,0,3,1477,886,17.0,,,,,,,,,
13/09/2016,2016,9,13,3,22,0,3,1450,870,16.8,,,,,,,,,
13/09/2016,2016,9,13,3,23,0,3,1376,826,16.8,,,,,,,,,
14/09/2016,2016,9,14,4,0,0,4,1332,799,16.5,,,,,,,,,
14/09/2016,2016,9,14,4,1,0,4,1311,787,16.2,,,,,,,,,
14/09/2016,2016,9,14,4,2,0,4,1306,784,16.0,,,,,,,,,
14/09/2016,2016,9,14,4,3,0,4,1297,778,15.8,,,,,,,,,
14/09/2016,2016,9,14,4,4,0,4,1318,791,15.9,,,,,,,,,
14/09/2016,2016,9,14,4,5,0,4,1380,828,15.6,,,,,,,,,
14/09/2016,2016,9,14,4,6,0,4,2235,1341,15.7,,,,,,,,,
14/09/2016,2016,9,14,4,7,0,4,2743,1646,16.1,,,,,,,,,
14/09/2016,2016,9,14,4,8,0,4,3138,1883,16.9,,,,,,,,,
14/09/2016,2016,9,14,4,9,0,4,3467,2080,18.0,,,,,,,,,
14/09/2016,2016,9,14,4,10,0,4,3597,2158,18.4,,,,,,,,,
14/09/2016,2016,9,14,4,11,0,4,3530,2118,18.8,,,,,,,,,
14/09/2016,2016,9,14,4,12,0,4,3461,2077,18.8,,,,,,,,,
14/09/2016,2016,9,14,4,13,0,4,3609,2165,19.2,,,,,,,,,
14/09/2016,2016,9,14,4,14,0,4,3667,2200,19.1,,,,,,,,,
14/09/2016,2016,9,14,4,15,0,4,3590,2154,18.9,,,,,,,,,
14/09/2016,2016,9,14,4,16,0,4,3281,1969,18.8,,,,,,,,,
14/09/2016,2016,9,14,4,17,0,4,2815,1689,18.3,,,,,,,,,
14/09/2016,2016,9,14,4,18,0,4,2102,1261,17.5,,,,,,,,,
14/09/2016,2016,9,14,4,19,0,4,1818,1091,16.9,,,,,,,,,
14/09/2016,2016,9,14,4,20,0,4,1670,1002,16.7,,,,,,,,,
14/09/2016,2016,9,14,4,21,0,4,1586,952,16.5,,,,,,,,,
14/09/2016,2016,9,14,4,22,0,4,1476,886,16.2,,,,,,,,,
14/09/2016,2016,9,14,4,23,0,4,1423,854,16.0,,,,,,,,,
15/09/2016,2016,9,15,5,0,0,5,1364,818,15.8,,,,,,,,,
15/09/2016,2016,9,15,5,1,0,5,1348,809,15.7,,,,,,,,,
15/09/2016,2016,9,15,5,2,0,5,1360,816,15.5,,,,,,,,,
15/09/2016,2016,9,15,5,3,0,5,1345,807,15.5,,,,,,,,,
15/09/2016,2016,9,15,5,4,0,5,1372,823,15.1,,,,,,,,,
